수출금액지수,수입금액지수,수출물가지수(원화기준),수출물가지수(계약통화기준),수출물가지수(달러기준),수입물가지수(원화기준),수입물가지수(계약통화기준),수입물가지수(달러기준),DATE
,,23.28,74.41,73.68,7.65,26.93,25.07,1972-02-28
,,23.28,74.41,73.68,7.65,26.93,25.07,1972-02-29
,,21.79,68.75,68.06,7.75,26.91,25.04,1972-03-01
,,21.79,68.75,68.06,7.75,26.91,25.04,1972-03-02
,,21.79,68.75,68.06,7.75,26.91,25.04,1972-03-03
,,21.79,68.75,68.06,7.75,26.91,25.04,1972-03-04
,,21.79,68.75,68.06,7.75,26.91,25.04,1972-03-05
,,21.79,68.75,68.06,7.75,26.91,25.04,1972-03-06
,,21.79,68.75,68.06,7.75,26.91,25.04,1972-03-07
,,21.79,68.75,68.06,7.75,26.91,25.04,1972-03-08
,,21.79,68.75,68.06,7.75,26.91,25.04,1972-03-09
,,21.79,68.75,68.06,7.75,26.91,25.04,1972-03-10
,,21.79,68.75,68.06,7.75,26.91,25.04,1972-03-11
,,21.79,68.75,68.06,7.75,26.91,25.04,1972-03-12
,,21.79,68.75,68.06,7.75,26.91,25.04,1972-03-13
,,21.79,68.75,68.06,7.75,26.91,25.04,1972-03-14
,,21.79,68.75,68.06,7.75,26.91,25.04,1972-03-15
,,21.79,68.75,68.06,7.75,26.91,25.04,1972-03-16
,,21.79,68.75,68.06,7.75,26.91,25.04,1972-03-17
,,21.79,68.75,68.06,7.75,26.91,25.04,1972-03-18
,,21.79,68.75,68.06,7.75,26.91,25.04,1972-03-19
,,21.79,68.75,68.06,7.75,26.91,25.04,1972-03-20
,,21.79,68.75,68.06,7.75,26.91,25.04,1972-03-21
,,21.79,68.75,68.06,7.75,26.91,25.04,1972-03-22
,,21.79,68.75,68.06,7.75,26.91,25.04,1972-03-23
,,21.79,68.75,68.06,7.75,26.91,25.04,1972-03-24
,,21.79,68.75,68.06,7.75,26.91,25.04,1972-03-25
,,21.79,68.75,68.06,7.75,26.91,25.04,1972-03-26
,,21.79,68.75,68.06,7.75,26.91,25.04,1972-03-27
,,21.79,68.75,68.06,7.75,26.91,25.04,1972-03-28
,,21.79,68.75,68.06,7.75,26.91,25.04,1972-03-29
,,21.79,68.75,68.06,7.75,26.91,25.04,1972-03-30
,,21.79,68.75,68.06,7.75,26.91,25.04,1972-03-31
,,22.6,70.35,69.65,7.89,27.01,25.13,1972-04-01
,,22.6,70.35,69.65,7.89,27.01,25.13,1972-04-02
,,22.6,70.35,69.65,7.89,27.01,25.13,1972-04-03
,,22.6,70.35,69.65,7.89,27.01,25.13,1972-04-04
,,22.6,70.35,69.65,7.89,27.01,25.13,1972-04-05
,,22.6,70.35,69.65,7.89,27.01,25.13,1972-04-06
,,22.6,70.35,69.65,7.89,27.01,25.13,1972-04-07
,,22.6,70.35,69.65,7.89,27.01,25.13,1972-04-08
,,22.6,70.35,69.65,7.89,27.01,25.13,1972-04-09
,,22.6,70.35,69.65,7.89,27.01,25.13,1972-04-10
,,22.6,70.35,69.65,7.89,27.01,25.13,1972-04-11
,,22.6,70.35,69.65,7.89,27.01,25.13,1972-04-12
,,22.6,70.35,69.65,7.89,27.01,25.13,1972-04-13
,,22.6,70.35,69.65,7.89,27.01,25.13,1972-04-14
,,22.6,70.35,69.65,7.89,27.01,25.13,1972-04-15
,,22.6,70.35,69.65,7.89,27.01,25.13,1972-04-16
,,22.6,70.35,69.65,7.89,27.01,25.13,1972-04-17
,,22.6,70.35,69.65,7.89,27.01,25.13,1972-04-18
,,22.6,70.35,69.65,7.89,27.01,25.13,1972-04-19
,,22.6,70.35,69.65,7.89,27.01,25.13,1972-04-20
,,22.6,70.35,69.65,7.89,27.01,25.13,1972-04-21
,,22.6,70.35,69.65,7.89,27.01,25.13,1972-04-22
,,22.6,70.35,69.65,7.89,27.01,25.13,1972-04-23
,,22.6,70.35,69.65,7.89,27.01,25.13,1972-04-24
,,22.6,70.35,69.65,7.89,27.01,25.13,1972-04-25
,,22.6,70.35,69.65,7.89,27.01,25.13,1972-04-26
,,22.6,70.35,69.65,7.89,27.01,25.13,1972-04-27
,,22.6,70.35,69.65,7.89,27.01,25.13,1972-04-28
,,22.6,70.35,69.65,7.89,27.01,25.13,1972-04-29
,,22.6,70.35,69.65,7.89,27.01,25.13,1972-04-30
,,23.13,70.99,70.29,8,27,25.11,1972-05-01
,,23.13,70.99,70.29,8,27,25.11,1972-05-02
,,23.13,70.99,70.29,8,27,25.11,1972-05-03
,,23.13,70.99,70.29,8,27,25.11,1972-05-04
,,23.13,70.99,70.29,8,27,25.11,1972-05-05
,,23.13,70.99,70.29,8,27,25.11,1972-05-06
,,23.13,70.99,70.29,8,27,25.11,1972-05-07
,,23.13,70.99,70.29,8,27,25.11,1972-05-08
,,23.13,70.99,70.29,8,27,25.11,1972-05-09
,,23.13,70.99,70.29,8,27,25.11,1972-05-10
,,23.13,70.99,70.29,8,27,25.11,1972-05-11
,,23.13,70.99,70.29,8,27,25.11,1972-05-12
,,23.13,70.99,70.29,8,27,25.11,1972-05-13
,,23.13,70.99,70.29,8,27,25.11,1972-05-14
,,23.13,70.99,70.29,8,27,25.11,1972-05-15
,,23.13,70.99,70.29,8,27,25.11,1972-05-16
,,23.13,70.99,70.29,8,27,25.11,1972-05-17
,,23.13,70.99,70.29,8,27,25.11,1972-05-18
,,23.13,70.99,70.29,8,27,25.11,1972-05-19
,,23.13,70.99,70.29,8,27,25.11,1972-05-20
,,23.13,70.99,70.29,8,27,25.11,1972-05-21
,,23.13,70.99,70.29,8,27,25.11,1972-05-22
,,23.13,70.99,70.29,8,27,25.11,1972-05-23
,,23.13,70.99,70.29,8,27,25.11,1972-05-24
,,23.13,70.99,70.29,8,27,25.11,1972-05-25
,,23.13,70.99,70.29,8,27,25.11,1972-05-26
,,23.13,70.99,70.29,8,27,25.11,1972-05-27
,,23.13,70.99,70.29,8,27,25.11,1972-05-28
,,23.13,70.99,70.29,8,27,25.11,1972-05-29
,,23.13,70.99,70.29,8,27,25.11,1972-05-30
,,23.13,70.99,70.29,8,27,25.11,1972-05-31
,,23.47,71.29,70.58,8.12,27.13,25.26,1972-06-01
,,23.47,71.29,70.58,8.12,27.13,25.26,1972-06-02
,,23.47,71.29,70.58,8.12,27.13,25.26,1972-06-03
,,23.47,71.29,70.58,8.12,27.13,25.26,1972-06-04
,,23.47,71.29,70.58,8.12,27.13,25.26,1972-06-05
,,23.47,71.29,70.58,8.12,27.13,25.26,1972-06-06
,,23.47,71.29,70.58,8.12,27.13,25.26,1972-06-07
,,23.47,71.29,70.58,8.12,27.13,25.26,1972-06-08
,,23.47,71.29,70.58,8.12,27.13,25.26,1972-06-09
,,23.47,71.29,70.58,8.12,27.13,25.26,1972-06-10
,,23.47,71.29,70.58,8.12,27.13,25.26,1972-06-11
,,23.47,71.29,70.58,8.12,27.13,25.26,1972-06-12
,,23.47,71.29,70.58,8.12,27.13,25.26,1972-06-13
,,23.47,71.29,70.58,8.12,27.13,25.26,1972-06-14
,,23.47,71.29,70.58,8.12,27.13,25.26,1972-06-15
,,23.47,71.29,70.58,8.12,27.13,25.26,1972-06-16
,,23.47,71.29,70.58,8.12,27.13,25.26,1972-06-17
,,23.47,71.29,70.58,8.12,27.13,25.26,1972-06-18
,,23.47,71.29,70.58,8.12,27.13,25.26,1972-06-19
,,23.47,71.29,70.58,8.12,27.13,25.26,1972-06-20
,,23.47,71.29,70.58,8.12,27.13,25.26,1972-06-21
,,23.47,71.29,70.58,8.12,27.13,25.26,1972-06-22
,,23.47,71.29,70.58,8.12,27.13,25.26,1972-06-23
,,23.47,71.29,70.58,8.12,27.13,25.26,1972-06-24
,,23.47,71.29,70.58,8.12,27.13,25.26,1972-06-25
,,23.47,71.29,70.58,8.12,27.13,25.26,1972-06-26
,,23.47,71.29,70.58,8.12,27.13,25.26,1972-06-27
,,23.47,71.29,70.58,8.12,27.13,25.26,1972-06-28
,,23.47,71.29,70.58,8.12,27.13,25.26,1972-06-29
,,23.47,71.29,70.58,8.12,27.13,25.26,1972-06-30
,,23.82,71.79,71.09,8.21,27.22,25.33,1972-07-01
,,23.82,71.79,71.09,8.21,27.22,25.33,1972-07-02
,,23.82,71.79,71.09,8.21,27.22,25.33,1972-07-03
,,23.82,71.79,71.09,8.21,27.22,25.33,1972-07-04
,,23.82,71.79,71.09,8.21,27.22,25.33,1972-07-05
,,23.82,71.79,71.09,8.21,27.22,25.33,1972-07-06
,,23.82,71.79,71.09,8.21,27.22,25.33,1972-07-07
,,23.82,71.79,71.09,8.21,27.22,25.33,1972-07-08
,,23.82,71.79,71.09,8.21,27.22,25.33,1972-07-09
,,23.82,71.79,71.09,8.21,27.22,25.33,1972-07-10
,,23.82,71.79,71.09,8.21,27.22,25.33,1972-07-11
,,23.82,71.79,71.09,8.21,27.22,25.33,1972-07-12
,,23.82,71.79,71.09,8.21,27.22,25.33,1972-07-13
,,23.82,71.79,71.09,8.21,27.22,25.33,1972-07-14
,,23.82,71.79,71.09,8.21,27.22,25.33,1972-07-15
,,23.82,71.79,71.09,8.21,27.22,25.33,1972-07-16
,,23.82,71.79,71.09,8.21,27.22,25.33,1972-07-17
,,23.82,71.79,71.09,8.21,27.22,25.33,1972-07-18
,,23.82,71.79,71.09,8.21,27.22,25.33,1972-07-19
,,23.82,71.79,71.09,8.21,27.22,25.33,1972-07-20
,,23.82,71.79,71.09,8.21,27.22,25.33,1972-07-21
,,23.82,71.79,71.09,8.21,27.22,25.33,1972-07-22
,,23.82,71.79,71.09,8.21,27.22,25.33,1972-07-23
,,23.82,71.79,71.09,8.21,27.22,25.33,1972-07-24
,,23.82,71.79,71.09,8.21,27.22,25.33,1972-07-25
,,23.82,71.79,71.09,8.21,27.22,25.33,1972-07-26
,,23.82,71.79,71.09,8.21,27.22,25.33,1972-07-27
,,23.82,71.79,71.09,8.21,27.22,25.33,1972-07-28
,,23.82,71.79,71.09,8.21,27.22,25.33,1972-07-29
,,23.82,71.79,71.09,8.21,27.22,25.33,1972-07-30
,,23.82,71.79,71.09,8.21,27.22,25.33,1972-07-31
,,23.63,71.24,70.53,8.21,27.25,25.34,1972-08-01
,,23.63,71.24,70.53,8.21,27.25,25.34,1972-08-02
,,23.63,71.24,70.53,8.21,27.25,25.34,1972-08-03
,,23.63,71.24,70.53,8.21,27.25,25.34,1972-08-04
,,23.63,71.24,70.53,8.21,27.25,25.34,1972-08-05
,,23.63,71.24,70.53,8.21,27.25,25.34,1972-08-06
,,23.63,71.24,70.53,8.21,27.25,25.34,1972-08-07
,,23.63,71.24,70.53,8.21,27.25,25.34,1972-08-08
,,23.63,71.24,70.53,8.21,27.25,25.34,1972-08-09
,,23.63,71.24,70.53,8.21,27.25,25.34,1972-08-10
,,23.63,71.24,70.53,8.21,27.25,25.34,1972-08-11
,,23.63,71.24,70.53,8.21,27.25,25.34,1972-08-12
,,23.63,71.24,70.53,8.21,27.25,25.34,1972-08-13
,,23.63,71.24,70.53,8.21,27.25,25.34,1972-08-14
,,23.63,71.24,70.53,8.21,27.25,25.34,1972-08-15
,,23.63,71.24,70.53,8.21,27.25,25.34,1972-08-16
,,23.63,71.24,70.53,8.21,27.25,25.34,1972-08-17
,,23.63,71.24,70.53,8.21,27.25,25.34,1972-08-18
,,23.63,71.24,70.53,8.21,27.25,25.34,1972-08-19
,,23.63,71.24,70.53,8.21,27.25,25.34,1972-08-20
,,23.63,71.24,70.53,8.21,27.25,25.34,1972-08-21
,,23.63,71.24,70.53,8.21,27.25,25.34,1972-08-22
,,23.63,71.24,70.53,8.21,27.25,25.34,1972-08-23
,,23.63,71.24,70.53,8.21,27.25,25.34,1972-08-24
,,23.63,71.24,70.53,8.21,27.25,25.34,1972-08-25
,,23.63,71.24,70.53,8.21,27.25,25.34,1972-08-26
,,23.63,71.24,70.53,8.21,27.25,25.34,1972-08-27
,,23.63,71.24,70.53,8.21,27.25,25.34,1972-08-28
,,23.63,71.24,70.53,8.21,27.25,25.34,1972-08-29
,,23.63,71.24,70.53,8.21,27.25,25.34,1972-08-30
,,23.63,71.24,70.53,8.21,27.25,25.34,1972-08-31
,,23.57,71.16,70.45,8.34,27.68,25.75,1972-09-01
,,23.57,71.16,70.45,8.34,27.68,25.75,1972-09-02
,,23.57,71.16,70.45,8.34,27.68,25.75,1972-09-03
,,23.57,71.16,70.45,8.34,27.68,25.75,1972-09-04
,,23.57,71.16,70.45,8.34,27.68,25.75,1972-09-05
,,23.57,71.16,70.45,8.34,27.68,25.75,1972-09-06
,,23.57,71.16,70.45,8.34,27.68,25.75,1972-09-07
,,23.57,71.16,70.45,8.34,27.68,25.75,1972-09-08
,,23.57,71.16,70.45,8.34,27.68,25.75,1972-09-09
,,23.57,71.16,70.45,8.34,27.68,25.75,1972-09-10
,,23.57,71.16,70.45,8.34,27.68,25.75,1972-09-11
,,23.57,71.16,70.45,8.34,27.68,25.75,1972-09-12
,,23.57,71.16,70.45,8.34,27.68,25.75,1972-09-13
,,23.57,71.16,70.45,8.34,27.68,25.75,1972-09-14
,,23.57,71.16,70.45,8.34,27.68,25.75,1972-09-15
,,23.57,71.16,70.45,8.34,27.68,25.75,1972-09-16
,,23.57,71.16,70.45,8.34,27.68,25.75,1972-09-17
,,23.57,71.16,70.45,8.34,27.68,25.75,1972-09-18
,,23.57,71.16,70.45,8.34,27.68,25.75,1972-09-19
,,23.57,71.16,70.45,8.34,27.68,25.75,1972-09-20
,,23.57,71.16,70.45,8.34,27.68,25.75,1972-09-21
,,23.57,71.16,70.45,8.34,27.68,25.75,1972-09-22
,,23.57,71.16,70.45,8.34,27.68,25.75,1972-09-23
,,23.57,71.16,70.45,8.34,27.68,25.75,1972-09-24
,,23.57,71.16,70.45,8.34,27.68,25.75,1972-09-25
,,23.57,71.16,70.45,8.34,27.68,25.75,1972-09-26
,,23.57,71.16,70.45,8.34,27.68,25.75,1972-09-27
,,23.57,71.16,70.45,8.34,27.68,25.75,1972-09-28
,,23.57,71.16,70.45,8.34,27.68,25.75,1972-09-29
,,23.57,71.16,70.45,8.34,27.68,25.75,1972-09-30
,,23.98,72.4,71.69,8.39,27.87,25.93,1972-10-01
,,23.98,72.4,71.69,8.39,27.87,25.93,1972-10-02
,,23.98,72.4,71.69,8.39,27.87,25.93,1972-10-03
,,23.98,72.4,71.69,8.39,27.87,25.93,1972-10-04
,,23.98,72.4,71.69,8.39,27.87,25.93,1972-10-05
,,23.98,72.4,71.69,8.39,27.87,25.93,1972-10-06
,,23.98,72.4,71.69,8.39,27.87,25.93,1972-10-07
,,23.98,72.4,71.69,8.39,27.87,25.93,1972-10-08
,,23.98,72.4,71.69,8.39,27.87,25.93,1972-10-09
,,23.98,72.4,71.69,8.39,27.87,25.93,1972-10-10
,,23.98,72.4,71.69,8.39,27.87,25.93,1972-10-11
,,23.98,72.4,71.69,8.39,27.87,25.93,1972-10-12
,,23.98,72.4,71.69,8.39,27.87,25.93,1972-10-13
,,23.98,72.4,71.69,8.39,27.87,25.93,1972-10-14
,,23.98,72.4,71.69,8.39,27.87,25.93,1972-10-15
,,23.98,72.4,71.69,8.39,27.87,25.93,1972-10-16
,,23.98,72.4,71.69,8.39,27.87,25.93,1972-10-17
,,23.98,72.4,71.69,8.39,27.87,25.93,1972-10-18
,,23.98,72.4,71.69,8.39,27.87,25.93,1972-10-19
,,23.98,72.4,71.69,8.39,27.87,25.93,1972-10-20
,,23.98,72.4,71.69,8.39,27.87,25.93,1972-10-21
,,23.98,72.4,71.69,8.39,27.87,25.93,1972-10-22
,,23.98,72.4,71.69,8.39,27.87,25.93,1972-10-23
,,23.98,72.4,71.69,8.39,27.87,25.93,1972-10-24
,,23.98,72.4,71.69,8.39,27.87,25.93,1972-10-25
,,23.98,72.4,71.69,8.39,27.87,25.93,1972-10-26
,,23.98,72.4,71.69,8.39,27.87,25.93,1972-10-27
,,23.98,72.4,71.69,8.39,27.87,25.93,1972-10-28
,,23.98,72.4,71.69,8.39,27.87,25.93,1972-10-29
,,23.98,72.4,71.69,8.39,27.87,25.93,1972-10-30
,,23.98,72.4,71.69,8.39,27.87,25.93,1972-10-31
,,23.67,71.5,70.79,8.32,27.63,25.7,1972-11-01
,,23.67,71.5,70.79,8.32,27.63,25.7,1972-11-02
,,23.67,71.5,70.79,8.32,27.63,25.7,1972-11-03
,,23.67,71.5,70.79,8.32,27.63,25.7,1972-11-04
,,23.67,71.5,70.79,8.32,27.63,25.7,1972-11-05
,,23.67,71.5,70.79,8.32,27.63,25.7,1972-11-06
,,23.67,71.5,70.79,8.32,27.63,25.7,1972-11-07
,,23.67,71.5,70.79,8.32,27.63,25.7,1972-11-08
,,23.67,71.5,70.79,8.32,27.63,25.7,1972-11-09
,,23.67,71.5,70.79,8.32,27.63,25.7,1972-11-10
,,23.67,71.5,70.79,8.32,27.63,25.7,1972-11-11
,,23.67,71.5,70.79,8.32,27.63,25.7,1972-11-12
,,23.67,71.5,70.79,8.32,27.63,25.7,1972-11-13
,,23.67,71.5,70.79,8.32,27.63,25.7,1972-11-14
,,23.67,71.5,70.79,8.32,27.63,25.7,1972-11-15
,,23.67,71.5,70.79,8.32,27.63,25.7,1972-11-16
,,23.67,71.5,70.79,8.32,27.63,25.7,1972-11-17
,,23.67,71.5,70.79,8.32,27.63,25.7,1972-11-18
,,23.67,71.5,70.79,8.32,27.63,25.7,1972-11-19
,,23.67,71.5,70.79,8.32,27.63,25.7,1972-11-20
,,23.67,71.5,70.79,8.32,27.63,25.7,1972-11-21
,,23.67,71.5,70.79,8.32,27.63,25.7,1972-11-22
,,23.67,71.5,70.79,8.32,27.63,25.7,1972-11-23
,,23.67,71.5,70.79,8.32,27.63,25.7,1972-11-24
,,23.67,71.5,70.79,8.32,27.63,25.7,1972-11-25
,,23.67,71.5,70.79,8.32,27.63,25.7,1972-11-26
,,23.67,71.5,70.79,8.32,27.63,25.7,1972-11-27
,,23.67,71.5,70.79,8.32,27.63,25.7,1972-11-28
,,23.67,71.5,70.79,8.32,27.63,25.7,1972-11-29
,,23.67,71.5,70.79,8.32,27.63,25.7,1972-11-30
,,23.81,72.23,71.17,8.34,27.69,25.76,1972-12-01
,,23.81,72.23,71.17,8.34,27.69,25.76,1972-12-02
,,23.81,72.23,71.17,8.34,27.69,25.76,1972-12-03
,,23.81,72.23,71.17,8.34,27.69,25.76,1972-12-04
,,23.81,72.23,71.17,8.34,27.69,25.76,1972-12-05
,,23.81,72.23,71.17,8.34,27.69,25.76,1972-12-06
,,23.81,72.23,71.17,8.34,27.69,25.76,1972-12-07
,,23.81,72.23,71.17,8.34,27.69,25.76,1972-12-08
,,23.81,72.23,71.17,8.34,27.69,25.76,1972-12-09
,,23.81,72.23,71.17,8.34,27.69,25.76,1972-12-10
,,23.81,72.23,71.17,8.34,27.69,25.76,1972-12-11
,,23.81,72.23,71.17,8.34,27.69,25.76,1972-12-12
,,23.81,72.23,71.17,8.34,27.69,25.76,1972-12-13
,,23.81,72.23,71.17,8.34,27.69,25.76,1972-12-14
,,23.81,72.23,71.17,8.34,27.69,25.76,1972-12-15
,,23.81,72.23,71.17,8.34,27.69,25.76,1972-12-16
,,23.81,72.23,71.17,8.34,27.69,25.76,1972-12-17
,,23.81,72.23,71.17,8.34,27.69,25.76,1972-12-18
,,23.81,72.23,71.17,8.34,27.69,25.76,1972-12-19
,,23.81,72.23,71.17,8.34,27.69,25.76,1972-12-20
,,23.81,72.23,71.17,8.34,27.69,25.76,1972-12-21
,,23.81,72.23,71.17,8.34,27.69,25.76,1972-12-22
,,23.81,72.23,71.17,8.34,27.69,25.76,1972-12-23
,,23.81,72.23,71.17,8.34,27.69,25.76,1972-12-24
,,23.81,72.23,71.17,8.34,27.69,25.76,1972-12-25
,,23.81,72.23,71.17,8.34,27.69,25.76,1972-12-26
,,23.81,72.23,71.17,8.34,27.69,25.76,1972-12-27
,,23.81,72.23,71.17,8.34,27.69,25.76,1972-12-28
,,23.81,72.23,71.17,8.34,27.69,25.76,1972-12-29
,,23.81,72.23,71.17,8.34,27.69,25.76,1972-12-30
,,23.81,72.23,71.17,8.34,27.69,25.76,1972-12-31
,,24.32,73.4,72.67,8.76,29.09,27.06,1973-01-01
,,24.32,73.4,72.67,8.76,29.09,27.06,1973-01-02
,,24.32,73.4,72.67,8.76,29.09,27.06,1973-01-03
,,24.32,73.4,72.67,8.76,29.09,27.06,1973-01-04
,,24.32,73.4,72.67,8.76,29.09,27.06,1973-01-05
,,24.32,73.4,72.67,8.76,29.09,27.06,1973-01-06
,,24.32,73.4,72.67,8.76,29.09,27.06,1973-01-07
,,24.32,73.4,72.67,8.76,29.09,27.06,1973-01-08
,,24.32,73.4,72.67,8.76,29.09,27.06,1973-01-09
,,24.32,73.4,72.67,8.76,29.09,27.06,1973-01-10
,,24.32,73.4,72.67,8.76,29.09,27.06,1973-01-11
,,24.32,73.4,72.67,8.76,29.09,27.06,1973-01-12
,,24.32,73.4,72.67,8.76,29.09,27.06,1973-01-13
,,24.32,73.4,72.67,8.76,29.09,27.06,1973-01-14
,,24.32,73.4,72.67,8.76,29.09,27.06,1973-01-15
,,24.32,73.4,72.67,8.76,29.09,27.06,1973-01-16
,,24.32,73.4,72.67,8.76,29.09,27.06,1973-01-17
,,24.32,73.4,72.67,8.76,29.09,27.06,1973-01-18
,,24.32,73.4,72.67,8.76,29.09,27.06,1973-01-19
,,24.32,73.4,72.67,8.76,29.09,27.06,1973-01-20
,,24.32,73.4,72.67,8.76,29.09,27.06,1973-01-21
,,24.32,73.4,72.67,8.76,29.09,27.06,1973-01-22
,,24.32,73.4,72.67,8.76,29.09,27.06,1973-01-23
,,24.32,73.4,72.67,8.76,29.09,27.06,1973-01-24
,,24.32,73.4,72.67,8.76,29.09,27.06,1973-01-25
,,24.32,73.4,72.67,8.76,29.09,27.06,1973-01-26
,,24.32,73.4,72.67,8.76,29.09,27.06,1973-01-27
,,24.32,73.4,72.67,8.76,29.09,27.06,1973-01-28
,,24.32,73.4,72.67,8.76,29.09,27.06,1973-01-29
,,24.32,73.4,72.67,8.76,29.09,27.06,1973-01-30
,,24.32,73.4,72.67,8.76,29.09,27.06,1973-01-31
,,24.9,75.15,74.4,8.98,29.83,27.76,1973-02-01
,,24.9,75.15,74.4,8.98,29.83,27.76,1973-02-02
,,24.9,75.15,74.4,8.98,29.83,27.76,1973-02-03
,,24.9,75.15,74.4,8.98,29.83,27.76,1973-02-04
,,24.9,75.15,74.4,8.98,29.83,27.76,1973-02-05
,,24.9,75.15,74.4,8.98,29.83,27.76,1973-02-06
,,24.9,75.15,74.4,8.98,29.83,27.76,1973-02-07
,,24.9,75.15,74.4,8.98,29.83,27.76,1973-02-08
,,24.9,75.15,74.4,8.98,29.83,27.76,1973-02-09
,,24.9,75.15,74.4,8.98,29.83,27.76,1973-02-10
,,24.9,75.15,74.4,8.98,29.83,27.76,1973-02-11
,,24.9,75.15,74.4,8.98,29.83,27.76,1973-02-12
,,24.9,75.15,74.4,8.98,29.83,27.76,1973-02-13
,,24.9,75.15,74.4,8.98,29.83,27.76,1973-02-14
,,24.9,75.15,74.4,8.98,29.83,27.76,1973-02-15
,,24.9,75.15,74.4,8.98,29.83,27.76,1973-02-16
,,24.9,75.15,74.4,8.98,29.83,27.76,1973-02-17
,,24.9,75.15,74.4,8.98,29.83,27.76,1973-02-18
,,24.9,75.15,74.4,8.98,29.83,27.76,1973-02-19
,,24.9,75.15,74.4,8.98,29.83,27.76,1973-02-20
,,24.9,75.15,74.4,8.98,29.83,27.76,1973-02-21
,,24.9,75.15,74.4,8.98,29.83,27.76,1973-02-22
,,24.9,75.15,74.4,8.98,29.83,27.76,1973-02-23
,,24.9,75.15,74.4,8.98,29.83,27.76,1973-02-24
,,24.9,75.15,74.4,8.98,29.83,27.76,1973-02-25
,,24.9,75.15,74.4,8.98,29.83,27.76,1973-02-26
,,24.9,75.15,74.4,8.98,29.83,27.76,1973-02-27
,,24.9,75.15,74.4,8.98,29.83,27.76,1973-02-28
,,24.95,75.3,74.57,9.33,31,28.84,1973-03-01
,,24.95,75.3,74.57,9.33,31,28.84,1973-03-02
,,24.95,75.3,74.57,9.33,31,28.84,1973-03-03
,,24.95,75.3,74.57,9.33,31,28.84,1973-03-04
,,24.95,75.3,74.57,9.33,31,28.84,1973-03-05
,,24.95,75.3,74.57,9.33,31,28.84,1973-03-06
,,24.95,75.3,74.57,9.33,31,28.84,1973-03-07
,,24.95,75.3,74.57,9.33,31,28.84,1973-03-08
,,24.95,75.3,74.57,9.33,31,28.84,1973-03-09
,,24.95,75.3,74.57,9.33,31,28.84,1973-03-10
,,24.95,75.3,74.57,9.33,31,28.84,1973-03-11
,,24.95,75.3,74.57,9.33,31,28.84,1973-03-12
,,24.95,75.3,74.57,9.33,31,28.84,1973-03-13
,,24.95,75.3,74.57,9.33,31,28.84,1973-03-14
,,24.95,75.3,74.57,9.33,31,28.84,1973-03-15
,,24.95,75.3,74.57,9.33,31,28.84,1973-03-16
,,24.95,75.3,74.57,9.33,31,28.84,1973-03-17
,,24.95,75.3,74.57,9.33,31,28.84,1973-03-18
,,24.95,75.3,74.57,9.33,31,28.84,1973-03-19
,,24.95,75.3,74.57,9.33,31,28.84,1973-03-20
,,24.95,75.3,74.57,9.33,31,28.84,1973-03-21
,,24.95,75.3,74.57,9.33,31,28.84,1973-03-22
,,24.95,75.3,74.57,9.33,31,28.84,1973-03-23
,,24.95,75.3,74.57,9.33,31,28.84,1973-03-24
,,24.95,75.3,74.57,9.33,31,28.84,1973-03-25
,,24.95,75.3,74.57,9.33,31,28.84,1973-03-26
,,24.95,75.3,74.57,9.33,31,28.84,1973-03-27
,,24.95,75.3,74.57,9.33,31,28.84,1973-03-28
,,24.95,75.3,74.57,9.33,31,28.84,1973-03-29
,,24.95,75.3,74.57,9.33,31,28.84,1973-03-30
,,24.95,75.3,74.57,9.33,31,28.84,1973-03-31
,,25.73,77.68,76.92,9.59,31.87,29.67,1973-04-01
,,25.73,77.68,76.92,9.59,31.87,29.67,1973-04-02
,,25.73,77.68,76.92,9.59,31.87,29.67,1973-04-03
,,25.73,77.68,76.92,9.59,31.87,29.67,1973-04-04
,,25.73,77.68,76.92,9.59,31.87,29.67,1973-04-05
,,25.73,77.68,76.92,9.59,31.87,29.67,1973-04-06
,,25.73,77.68,76.92,9.59,31.87,29.67,1973-04-07
,,25.73,77.68,76.92,9.59,31.87,29.67,1973-04-08
,,25.73,77.68,76.92,9.59,31.87,29.67,1973-04-09
,,25.73,77.68,76.92,9.59,31.87,29.67,1973-04-10
,,25.73,77.68,76.92,9.59,31.87,29.67,1973-04-11
,,25.73,77.68,76.92,9.59,31.87,29.67,1973-04-12
,,25.73,77.68,76.92,9.59,31.87,29.67,1973-04-13
,,25.73,77.68,76.92,9.59,31.87,29.67,1973-04-14
,,25.73,77.68,76.92,9.59,31.87,29.67,1973-04-15
,,25.73,77.68,76.92,9.59,31.87,29.67,1973-04-16
,,25.73,77.68,76.92,9.59,31.87,29.67,1973-04-17
,,25.73,77.68,76.92,9.59,31.87,29.67,1973-04-18
,,25.73,77.68,76.92,9.59,31.87,29.67,1973-04-19
,,25.73,77.68,76.92,9.59,31.87,29.67,1973-04-20
,,25.73,77.68,76.92,9.59,31.87,29.67,1973-04-21
,,25.73,77.68,76.92,9.59,31.87,29.67,1973-04-22
,,25.73,77.68,76.92,9.59,31.87,29.67,1973-04-23
,,25.73,77.68,76.92,9.59,31.87,29.67,1973-04-24
,,25.73,77.68,76.92,9.59,31.87,29.67,1973-04-25
,,25.73,77.68,76.92,9.59,31.87,29.67,1973-04-26
,,25.73,77.68,76.92,9.59,31.87,29.67,1973-04-27
,,25.73,77.68,76.92,9.59,31.87,29.67,1973-04-28
,,25.73,77.68,76.92,9.59,31.87,29.67,1973-04-29
